player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
Ben Roethlisberger,QB,17.555,0.435,16.685,18.425,17.549609682269285,17.555
Jay Cutler,QB,17.211,0.401,16.409,18.013,17.206327905744452,17.211
Ryan Tannehill,QB,16.69,0.56,15.57,17.81,16.680602507103874,16.69
Andrew Luck,QB,16.597,0.423,15.751,17.443,16.591608722483784,16.597
Ryan Fitzpatrick,QB,16.196,0.194,15.808,16.584,16.194838066495137,16.196
Jameis Winston,QB,16.184,0.494,15.196,17.172,16.176458821386092,16.184
Dak Prescott,QB,15.724,1.016,13.692,17.756,15.691141449875465,15.724
Matt Ryan,QB,15.706,0.396,14.914,16.498,15.701006974076533,15.706
Josh McCown,QB,15.616,0.576,14.464,16.768,15.605373433532437,15.616
Tyrod Taylor,QB,15.469,0.109,15.251,15.687,15.468615969116309,15.469
Carson Wentz,QB,15.098,0.208,14.682,15.514,15.096567159457146,15.098
Alex Smith,QB,14.966,1.126,12.714,17.218,14.923581339611486,14.966
Brock Osweiler,QB,13.886,0.694,12.498,15.274,13.868646653513093,13.886
Blaine Gabbert,QB,13.473,0.983,11.507,15.439,13.437091947292764,13.473
Sam Bradford,QB,11.863,0.023,11.817,11.909,11.862977703763926,11.863
Trevor Siemian,QB,11.351,1.421,8.509,14.193,11.261703245957072,11.351
Case Keenum,QB,10.73,1.92,6.89,14.57,10.556822438593919,10.73
Paxton Lynch,QB,2.436,0.0,2.436,2.436,2.4359999999999995,2.436
Colin Kaepernick,QB,1.654,0.0,1.654,1.654,1.654,1.654
Trevone Boykin,QB,1.41,0.0,1.41,1.41,1.4100000000000001,1.41
Chase Daniel,QB,1.3,0.0,1.3,1.3,1.3,1.3
Mark Sanchez,QB,0.812,0.812,-0.812,2.436,1.624,0.812
Landry Jones,QB,0.74,0.0,0.74,0.74,0.74,0.74
Geno Smith,QB,0.346,0.0,0.346,0.346,0.346,0.346
Sean Mannion,QB,0.308,0.0,0.308,0.308,0.308,0.308
Cody Kessler,QB,0.26,0.0,0.26,0.26,0.26,0.26
Matt Cassel,QB,0.23,0.0,0.23,0.23,0.23,0.23
Brian Hoyer,QB,0.216,0.0,0.216,0.216,0.21599999999999997,0.216
Matt Schaub,QB,0.198,0.0,0.198,0.198,0.19799999999999998,0.198
Kellen Clemens,QB,0.196,0.0,0.196,0.196,0.196,0.196
Colt McCoy,QB,0.192,0.0,0.192,0.192,0.192,0.192
Matt Moore,QB,0.188,0.0,0.188,0.188,0.188,0.188
AJ McCarron,QB,0.184,0.0,0.184,0.184,0.184,0.184
E.J. Manuel,QB,0.18,0.0,0.18,0.18,0.18000000000000002,0.18
Chad Henne,QB,0.176,0.0,0.176,0.176,0.17600000000000002,0.176
Mike Glennon,QB,0.154,0.0,0.154,0.154,0.154,0.154
Ryan Nassib,QB,0.152,0.0,0.152,0.152,0.15200000000000002,0.152
Shaun Hill,QB,0.152,0.152,-0.152,0.456,0.30399999999999994,0.152
Jared Goff,QB,0.151,0.151,-0.151,0.453,0.30200000000000005,0.151
Luke McCown,QB,0.136,0.0,0.136,0.136,0.136,0.136
Ryan Mallett,QB,0.124,0.0,0.124,0.124,0.124,0.124
Dan Orlovsky,QB,0.112,0.0,0.112,0.112,0.11199999999999999,0.112
Derek Anderson,QB,0.104,0.0,0.104,0.104,0.10400000000000001,0.104
Matt McGloin,QB,0.1,0.0,0.1,0.1,0.10000000000000002,0.1
Drew Stanton,QB,0.1,0.0,0.1,0.1,0.10000000000000002,0.1
Scott Tolzien,QB,0.092,0.0,0.092,0.092,0.092,0.092
Brett Hundley,QB,0.092,0.0,0.092,0.092,0.092,0.092
Tom Savage,QB,0.084,0.0,0.084,0.084,0.084,0.084
Nick Foles,QB,0.072,0.0,0.072,0.072,0.07200000000000002,0.072
Ryan Griffin,QB,0.0,0.0,0.0,0.0,--,0.0
Cardale Jones,QB,0.0,0.0,0.0,0.0,--,0.0
Christian Hackenberg,QB,0.0,0.0,0.0,0.0,--,0.0
Jerrod Johnson,QB,0.0,0.0,0.0,0.0,--,0.0
Alex Tanney,QB,0.0,0.0,0.0,0.0,--,0.0
Connor Cook,QB,0.0,0.0,0.0,0.0,--,0.0
Christian Ponder,QB,0.0,0.0,0.0,0.0,--,0.0
Jeff Driskel,QB,0.0,0.0,0.0,0.0,--,0.0
Jacoby Brissett,QB,0.0,0.0,0.0,0.0,--,0.0
Josh Johnson,QB,0.0,0.0,0.0,0.0,--,0.0
Austin Davis,QB,0.0,0.0,0.0,0.0,--,0.0
Bryce Petty,QB,0.0,0.0,0.0,0.0,--,0.0
Matt Simms,QB,0.0,0.0,0.0,0.0,--,0.0
Stephen Morris,QB,0.0,0.0,0.0,0.0,--,0.0
Keith Wenning,QB,0.0,0.0,0.0,0.0,--,0.0
Logan Thomas,QB,0.0,0.0,0.0,0.0,--,0.0
David Fales,QB,0.0,0.0,0.0,0.0,--,0.0
Zach Mettenberger,QB,0.0,0.0,0.0,0.0,--,0.0
Aaron Murray,QB,0.0,0.0,0.0,0.0,--,0.0
Brandon Weeden,QB,0.0,0.0,0.0,0.0,--,0.0
David Johnson,RB,17.47,0.0,17.47,17.47,17.47,17.47
Ezekiel Elliott,RB,16.0,0.0,16.0,16.0,16.000000000000007,16.0
Mark Ingram,RB,15.58,0.0,15.58,15.58,15.58,15.58
Adrian Peterson,RB,15.06,0.0,15.06,15.06,15.06,15.06
DeAngelo Williams,RB,14.8,0.0,14.8,14.8,14.799999999999997,14.8
Devonta Freeman,RB,14.46,0.0,14.46,14.46,14.460000000000003,14.46
Lamar Miller,RB,14.46,0.0,14.46,14.46,14.460000000000003,14.46
C.J. Anderson,RB,14.4,0.0,14.4,14.4,14.400000000000004,14.4
Danny Woodhead,RB,13.5,0.0,13.5,13.5,13.5,13.5
Matt Forte,RB,13.3,0.0,13.3,13.3,13.300000000000002,13.3
Todd Gurley,RB,13.07,0.0,13.07,13.07,13.070000000000004,13.07
Eddie Lacy,RB,12.82,0.0,12.82,12.82,12.820000000000006,12.82
Latavius Murray,RB,12.65,0.0,12.65,12.65,12.650000000000004,12.65
LeSean McCoy,RB,12.4,0.0,12.4,12.4,12.4,12.4
LeGarrette Blount,RB,12.35,0.0,12.35,12.35,12.35,12.35
Doug Martin,RB,12.2,0.0,12.2,12.2,12.2,12.2
Jonathan Stewart,RB,12.11,0.0,12.11,12.11,12.110000000000001,12.11
DeMarco Murray,RB,12.08,0.0,12.08,12.08,12.079999999999998,12.08
Spencer Ware,RB,11.89,0.0,11.89,11.89,11.889999999999999,11.89
Rashad Jennings,RB,11.82,0.0,11.82,11.82,11.82,11.82
Duke Johnson,RB,11.66,0.0,11.66,11.66,11.660000000000004,11.66
Ryan Mathews,RB,11.65,0.0,11.65,11.65,11.650000000000002,11.65
Jeremy Langford,RB,11.57,0.0,11.57,11.57,11.570000000000004,11.57
Carlos Hyde,RB,11.5,0.0,11.5,11.5,11.500000000000004,11.5
Theo Riddick,RB,11.47,0.0,11.47,11.47,11.469999999999999,11.47
Melvin Gordon,RB,11.33,0.0,11.33,11.33,11.330000000000002,11.33
James White,RB,11.12,0.0,11.12,11.12,11.12,11.12
Giovani Bernard,RB,11.01,0.0,11.01,11.01,11.010000000000003,11.01
Matt Jones,RB,10.83,0.0,10.83,10.83,10.83,10.83
Ameer Abdullah,RB,10.63,0.0,10.63,10.63,10.630000000000003,10.63
T.J. Yeldon,RB,10.54,0.0,10.54,10.54,10.539999999999997,10.54
Arian Foster,RB,10.15,0.0,10.15,10.15,10.15,10.15
Charles Sims,RB,9.49,0.0,9.49,9.49,9.489999999999998,9.49
Shane Vereen,RB,9.47,0.0,9.47,9.47,9.47,9.47
Justin Forsett,RB,9.39,0.0,9.39,9.39,9.39,9.39
Terrance West,RB,9.32,0.0,9.32,9.32,9.320000000000002,9.32
Frank Gore,RB,8.99,0.0,8.99,8.99,8.990000000000002,8.99
Darren Sproles,RB,8.65,0.0,8.65,8.65,8.65,8.65
Jeremy Hill,RB,8.52,0.0,8.52,8.52,8.520000000000001,8.52
Chris Ivory,RB,8.41,0.0,8.41,8.41,8.409999999999998,8.41
Isaiah Crowell,RB,8.13,0.0,8.13,8.13,8.13,8.13
Tevin Coleman,RB,8.02,0.0,8.02,8.02,8.020000000000001,8.02
Christine Michael,RB,7.95,0.0,7.95,7.95,7.950000000000001,7.95
Bilal Powell,RB,7.78,0.0,7.78,7.78,7.780000000000001,7.78
Jordan Howard,RB,7.16,0.0,7.16,7.16,7.160000000000001,7.16
Derrick Henry,RB,7.15,0.0,7.15,7.15,7.15,7.15
Jerick McKinnon,RB,7.07,0.0,7.07,7.07,7.070000000000001,7.07
Chris Thompson,RB,6.7,0.0,6.7,6.7,6.700000000000001,6.7
Thomas Rawls,RB,6.1,0.0,6.1,6.1,6.1000000000000005,6.1
James Starks,RB,5.94,0.0,5.94,5.94,5.940000000000001,5.94
Javorius Allen,RB,5.9,0.0,5.9,5.9,5.9,5.9
Travaris Cadet,RB,5.86,0.0,5.86,5.86,5.86,5.86
Shaun Draughn,RB,5.79,0.0,5.79,5.79,5.790000000000001,5.79
Devontae Booker,RB,5.34,0.0,5.34,5.34,5.340000000000001,5.34
KaDeem Carey,RB,5.15,0.0,5.15,5.15,5.150000000000001,5.15
DeAndre Washington,RB,4.73,0.0,4.73,4.73,4.73,4.73
Tim Hightower,RB,4.54,0.0,4.54,4.54,4.539999999999999,4.54
Benny Cunningham,RB,4.43,0.0,4.43,4.43,4.430000000000001,4.43
Alfred Morris,RB,4.15,0.0,4.15,4.15,4.15,4.15
Reggie Bush,RB,3.99,0.0,3.99,3.99,3.99,3.99
Mike Tolbert,RB,3.98,0.0,3.98,3.98,3.98,3.98
Rob Kelley,RB,3.9,0.0,3.9,3.9,3.9000000000000004,3.9
C.J. Prosise,RB,3.84,0.0,3.84,3.84,3.8400000000000003,3.84
Paul Perkins,RB,3.69,0.0,3.69,3.69,3.6899999999999995,3.69
Andre Ellington,RB,3.67,0.0,3.67,3.67,3.67,3.67
Fitzgerald Toussaint,RB,3.43,0.0,3.43,3.43,3.43,3.43
Charcandrick West,RB,3.16,0.0,3.16,3.16,3.1599999999999997,3.16
Jay Ajayi,RB,3.14,0.0,3.14,3.14,3.1399999999999997,3.14
Daryl Richardson,RB,2.97,0.0,2.97,2.97,2.9699999999999998,2.97
Dwayne Washington,RB,2.96,0.0,2.96,2.96,2.96,2.96
Chris Johnson,RB,2.95,0.0,2.95,2.95,2.9500000000000006,2.95
Alfred Blue,RB,2.89,0.0,2.89,2.89,2.8899999999999997,2.89
Cameron Artis-Payne,RB,2.75,0.0,2.75,2.75,2.75,2.75
Josh Ferguson,RB,2.67,0.0,2.67,2.67,2.67,2.67
Tyler Ervin,RB,2.58,0.0,2.58,2.58,2.58,2.58
Khiry Robinson,RB,2.5,0.0,2.5,2.5,2.5,2.5
Orleans Darkwa,RB,2.38,0.0,2.38,2.38,2.3800000000000003,2.38
Kenjon Barner,RB,2.33,0.0,2.33,2.33,2.3300000000000005,2.33
Kenyan Drake,RB,1.97,0.0,1.97,1.97,1.9700000000000002,1.97
Kyle Juszczyk,RB,1.96,0.0,1.96,1.96,1.96,1.96
C.J. Spiller,RB,1.9,0.0,1.9,1.9,1.9000000000000001,1.9
Wendell Smallwood,RB,1.85,0.0,1.85,1.85,1.85,1.85
Jalen Richard,RB,1.8,0.0,1.8,1.8,1.8,1.8
Brandon Bolden,RB,1.67,0.0,1.67,1.67,1.6700000000000002,1.67
Matt Asiata,RB,1.61,0.0,1.61,1.61,1.6099999999999999,1.61
Robert Turbin,RB,1.46,0.0,1.46,1.46,1.4600000000000002,1.46
Fozzy Whittaker,RB,1.42,0.0,1.42,1.42,1.42,1.42
Mike Gillislee,RB,1.42,0.0,1.42,1.42,1.42,1.42
Rex Burkhead,RB,1.4,0.0,1.4,1.4,1.4,1.4
Mike Davis,RB,1.24,0.0,1.24,1.24,1.24,1.24
Damien Williams,RB,1.14,0.0,1.14,1.14,1.14,1.14
Zach Zenner,RB,1.1,0.0,1.1,1.1,1.1,1.1
Terron Ward,RB,1.06,0.0,1.06,1.06,1.06,1.06
Patrick DiMarco,RB,0.99,0.0,0.99,0.99,0.99,0.99
Darius Jackson,RB,0.97,0.0,0.97,0.97,0.9700000000000001,0.97
Jamize Olawale,RB,0.94,0.0,0.94,0.94,0.9400000000000002,0.94
Daniel Lasco,RB,0.91,0.0,0.91,0.91,0.9099999999999999,0.91
Lance Dunbar,RB,0.85,0.0,0.85,0.85,0.8500000000000001,0.85
Malcolm Johnson,RB,0.85,0.0,0.85,0.85,0.8500000000000001,0.85
Jonathan Williams,RB,0.83,0.0,0.83,0.83,0.8300000000000001,0.83
Aaron Ripkowski,RB,0.74,0.0,0.74,0.74,0.74,0.74
Jonathan Grimes,RB,0.71,0.0,0.71,0.71,0.71,0.71
Isaiah Pead,RB,0.7,0.0,0.7,0.7,0.7000000000000001,0.7
Michael Burton,RB,0.63,0.0,0.63,0.63,0.63,0.63
Denard Robinson,RB,0.61,0.0,0.61,0.61,0.6100000000000001,0.61
Knile Davis,RB,0.56,0.0,0.56,0.56,0.56,0.56
Jalston Fowler,RB,0.55,0.0,0.55,0.55,0.55,0.55
Zach Line,RB,0.49,0.0,0.49,0.49,0.49000000000000005,0.49
Stepfan Taylor,RB,0.43,0.0,0.43,0.43,0.43000000000000005,0.43
Alex Collins,RB,0.43,0.0,0.43,0.43,0.43000000000000005,0.43
Bobby Rainey,RB,0.32,0.0,0.32,0.32,0.32000000000000006,0.32
Antonio Andrews,RB,0.11,0.0,0.11,0.11,0.11000000000000001,0.11
Jay Prosch,RB,0.11,0.0,0.11,0.11,0.11000000000000001,0.11
Corey Grant,RB,0.09,0.0,0.09,0.09,0.09000000000000001,0.09
Rod Smith,RB,0.0,0.0,0.0,0.0,--,0.0
Raheem Mostert,RB,0.0,0.0,0.0,0.0,--,0.0
Peyton Barber,RB,0.0,0.0,0.0,0.0,--,0.0
Marshaun Coprich,RB,0.0,0.0,0.0,0.0,--,0.0
Andy Janovich,RB,0.0,0.0,0.0,0.0,--,0.0
Brandon Wegher,RB,0.0,0.0,0.0,0.0,--,0.0
Brandon Wilds,RB,0.0,0.0,0.0,0.0,--,0.0
Jerome Felton,RB,0.0,0.0,0.0,0.0,--,0.0
Marcus Murphy,RB,0.0,0.0,0.0,0.0,--,0.0
Joey Iosefa,RB,0.0,0.0,0.0,0.0,--,0.0
Antone Smith,RB,0.0,0.0,0.0,0.0,--,0.0
Joique Bell,RB,0.0,0.0,0.0,0.0,--,0.0
Dexter McCluster,RB,0.0,0.0,0.0,0.0,--,0.0
Anthony Sherman,RB,0.0,0.0,0.0,0.0,--,0.0
Taiwan Jones,RB,0.0,0.0,0.0,0.0,--,0.0
Stevan Ridley,RB,0.0,0.0,0.0,0.0,--,0.0
Jacquizz Rodgers,RB,0.0,0.0,0.0,0.0,--,0.0
Jordan Todman,RB,0.0,0.0,0.0,0.0,--,0.0
John Kuhn,RB,0.0,0.0,0.0,0.0,--,0.0
James Develin,RB,0.0,0.0,0.0,0.0,--,0.0
DuJuan Harris,RB,0.0,0.0,0.0,0.0,--,0.0
Chase Reynolds,RB,0.0,0.0,0.0,0.0,--,0.0
Dan Herron,RB,0.0,0.0,0.0,0.0,--,0.0
Trent Richardson,RB,0.0,0.0,0.0,0.0,--,0.0
Ronnie Hillman,RB,0.0,0.0,0.0,0.0,--,0.0
Austin Johnson,RB,0.0,0.0,0.0,0.0,--,0.0
Joe Banyard,RB,0.0,0.0,0.0,0.0,--,0.0
Kerwynn Williams,RB,0.0,0.0,0.0,0.0,--,0.0
Tommy Bohanon,RB,0.0,0.0,0.0,0.0,--,0.0
George Winn,RB,0.0,0.0,0.0,0.0,--,0.0
Andre Williams,RB,0.0,0.0,0.0,0.0,--,0.0
Dri Archer,RB,0.0,0.0,0.0,0.0,--,0.0
Bishop Sankey,RB,0.0,0.0,0.0,0.0,--,0.0
Roosevelt Nix,RB,0.0,0.0,0.0,0.0,--,0.0
Juwan Thompson,RB,0.0,0.0,0.0,0.0,--,0.0
George Atkinson,RB,0.0,0.0,0.0,0.0,--,0.0
David Cobb,RB,0.0,0.0,0.0,0.0,--,0.0
Troymaine Pope,RB,0.0,0.0,0.0,0.0,--,0.0
Jordan Reed,TE,14.85,0.0,14.85,14.85,14.849999999999998,14.85
Rob Gronkowski,TE,14.69,0.0,14.69,14.69,14.690000000000003,14.69
Greg Olsen,TE,14.29,0.0,14.29,14.29,14.290000000000001,14.29
Delanie Walker,TE,12.59,0.0,12.59,12.59,12.590000000000002,12.59
Coby Fleener,TE,11.99,0.0,11.99,11.99,11.989999999999998,11.99
Eric Ebron,TE,11.21,0.0,11.21,11.21,11.21,11.21
C.J. Uzomah,TE,10.74,0.0,10.74,10.74,10.739999999999998,10.74
Antonio Gates,TE,10.6,0.0,10.6,10.6,10.6,10.6
Julius Thomas,TE,10.59,0.0,10.59,10.59,10.590000000000002,10.59
Travis Kelce,TE,10.28,0.0,10.28,10.28,10.280000000000001,10.28
Gary Barnidge,TE,10.2,0.0,10.2,10.2,10.199999999999998,10.2
Brent Celek,TE,10.09,0.0,10.09,10.09,10.09,10.09
Zach Miller,TE,9.91,0.0,9.91,9.91,9.909999999999998,9.91
Jason Witten,TE,9.8,0.0,9.8,9.8,9.800000000000002,9.8
Martellus Bennett,TE,9.31,0.0,9.31,9.31,9.309999999999997,9.31
Jimmy Graham,TE,9.15,0.0,9.15,9.15,9.149999999999997,9.15
Dwayne Allen,TE,8.79,0.0,8.79,8.79,8.789999999999997,8.79
Jordan Cameron,TE,8.75,0.0,8.75,8.75,8.750000000000002,8.75
Jared Cook,TE,8.56,0.0,8.56,8.56,8.559999999999999,8.56
Charles Clay,TE,8.21,0.0,8.21,8.21,8.21,8.21
Dennis Pitta,TE,8.05,0.0,8.05,8.05,8.050000000000002,8.05
Clive Walford,TE,7.91,0.0,7.91,7.91,7.91,7.91
Kyle Rudolph,TE,7.73,0.0,7.73,7.73,7.7299999999999995,7.73
Jesse James,TE,7.33,0.0,7.33,7.33,7.33,7.33
Virgil Green,TE,6.71,0.0,6.71,6.71,6.71,6.71
Vance McDonald,TE,6.58,0.0,6.58,6.58,6.580000000000001,6.58
Will Tye,TE,6.14,0.0,6.14,6.14,6.14,6.14
Lance Kendricks,TE,5.65,0.0,5.65,5.65,5.650000000000001,5.65
Jacob Tamme,TE,5.63,0.0,5.63,5.63,5.630000000000001,5.63
Crockett Gillmore,TE,5.51,0.0,5.51,5.51,5.510000000000001,5.51
Ryan Griffin,TE,5.49,0.0,5.49,5.49,5.49,5.49
Trey Burton,TE,5.39,0.0,5.39,5.39,5.39,5.39
Cameron Brate,TE,5.15,0.0,5.15,5.15,5.15,5.15
Tyler Kroft,TE,5.03,0.0,5.03,5.03,5.03,5.03
Larry Donnell,TE,4.91,0.0,4.91,4.91,4.91,4.91
Darren Fells,TE,4.33,0.0,4.33,4.33,4.33,4.33
Austin Seferian-Jenkins,TE,4.28,0.0,4.28,4.28,4.28,4.28
Hunter Henry,TE,3.79,0.0,3.79,3.79,3.79,3.79
Mychal Rivera,TE,3.72,0.0,3.72,3.72,3.72,3.72
Garrett Celek,TE,3.27,0.0,3.27,3.27,3.2700000000000005,3.27
Jeff Heuerman,TE,3.2,0.0,3.2,3.2,3.2,3.2
Austin Hooper,TE,3.0,0.0,3.0,3.0,3.0000000000000004,3.0
Kellen Davis,TE,2.91,0.0,2.91,2.91,2.91,2.91
Jermaine Gresham,TE,2.87,0.0,2.87,2.87,2.87,2.87
Jack Doyle,TE,2.83,0.0,2.83,2.83,2.83,2.83
Ed Dickson,TE,2.66,0.0,2.66,2.66,2.66,2.66
MyCole Pruitt,TE,2.64,0.0,2.64,2.64,2.64,2.64
Blake Bell,TE,2.61,0.0,2.61,2.61,2.6100000000000003,2.61
Luke Willson,TE,2.53,0.0,2.53,2.53,2.5300000000000002,2.53
C.J. Fiedorowicz,TE,2.41,0.0,2.41,2.41,2.41,2.41
Josh Hill,TE,2.29,0.0,2.29,2.29,2.29,2.29
Maxx Williams,TE,2.2,0.0,2.2,2.2,2.2,2.2
Khari Lee,TE,2.15,0.0,2.15,2.15,2.1500000000000004,2.15
Tyler Higbee,TE,2.15,0.0,2.15,2.15,2.1500000000000004,2.15
Marcedes Lewis,TE,1.92,0.0,1.92,1.92,1.9200000000000002,1.92
Anthony Fasano,TE,1.83,0.0,1.83,1.83,1.83,1.83
Gavin Escobar,TE,1.66,0.0,1.66,1.66,1.6600000000000001,1.66
Dion Sims,TE,0.99,0.0,0.99,0.99,0.99,0.99
Jim Dray,TE,0.98,0.0,0.98,0.98,0.98,0.98
Vernon Davis,TE,0.97,0.0,0.97,0.97,0.97,0.97
Rhett Ellison,TE,0.83,0.0,0.83,0.83,0.8300000000000001,0.83
Nick Vannett,TE,0.79,0.0,0.79,0.79,0.79,0.79
David Johnson,TE,0.7,0.0,0.7,0.7,0.7000000000000001,0.7
Troy Niklas,TE,0.66,0.0,0.66,0.66,0.66,0.66
Lee Smith,TE,0.57,0.0,0.57,0.57,0.5700000000000001,0.57
Demetrius Harris,TE,0.56,0.0,0.56,0.56,0.56,0.56
Jerell Adams,TE,0.47,0.0,0.47,0.47,0.47000000000000003,0.47
Asante Cleveland,TE,0.47,0.0,0.47,0.47,0.47,0.47
Jace Amaro,TE,0.42,0.0,0.42,0.42,0.42000000000000004,0.42
Nick OLeary,TE,0.4,0.0,0.4,0.4,0.4,0.4
Luke Stocker,TE,0.39,0.0,0.39,0.39,0.39,0.39
John Phillips,TE,0.39,0.0,0.39,0.39,0.39,0.39
Brandon Williams,TE,0.39,0.0,0.39,0.39,0.39,0.39
James OShaughnessy,TE,0.38,0.0,0.38,0.38,0.38,0.38
Temarrick Hemingway,TE,0.0,0.0,0.0,0.0,--,0.0
Geoff Swaim,TE,0.0,0.0,0.0,0.0,--,0.0
Mitchell Henry,TE,0.0,0.0,0.0,0.0,--,0.0
Randall Telfer,TE,0.0,0.0,0.0,0.0,--,0.0
Brian Parker,TE,0.0,0.0,0.0,0.0,--,0.0
David Morgan,TE,0.0,0.0,0.0,0.0,--,0.0
Stephen Anderson,TE,0.0,0.0,0.0,0.0,--,0.0
Levine Toilolo,TE,0.0,0.0,0.0,0.0,--,0.0
Jerome Cunningham,TE,0.0,0.0,0.0,0.0,--,0.0
Marcel Jensen,TE,0.0,0.0,0.0,0.0,--,0.0
Nic Jacobs,TE,0.0,0.0,0.0,0.0,--,0.0
Ifeanyi Momah,TE,0.0,0.0,0.0,0.0,--,0.0
MarQueis Gray,TE,0.0,0.0,0.0,0.0,--,0.0
Sean McGrath,TE,0.0,0.0,0.0,0.0,--,0.0
Phillip Supernaw,TE,0.0,0.0,0.0,0.0,--,0.0
Cory Harkey,TE,0.0,0.0,0.0,0.0,--,0.0
Orson Charles,TE,0.0,0.0,0.0,0.0,--,0.0
Rob Housler,TE,0.0,0.0,0.0,0.0,--,0.0
Logan Paulsen,TE,0.0,0.0,0.0,0.0,--,0.0
Tony Moeaki,TE,0.0,0.0,0.0,0.0,--,0.0
Clay Harbor,TE,0.0,0.0,0.0,0.0,--,0.0
Brandon Myers,TE,0.0,0.0,0.0,0.0,--,0.0
Chase Coffman,TE,0.0,0.0,0.0,0.0,--,0.0
Cole Wick,TE,0.0,0.0,0.0,0.0,--,0.0
Antonio Brown,WR,26.53,0.0,26.53,26.53,26.530000000000005,26.53
Julio Jones,WR,23.6,0.0,23.6,23.6,23.600000000000005,23.6
Odell Beckham,WR,20.38,0.0,20.38,20.38,20.380000000000006,20.38
A.J. Green,WR,18.57,0.0,18.57,18.57,18.57,18.57
DeAndre Hopkins,WR,17.54,0.0,17.54,17.54,17.540000000000003,17.54
Alshon Jeffery,WR,17.25,0.0,17.25,17.25,17.250000000000004,17.25
Brandon Marshall,WR,16.68,0.0,16.68,16.68,16.679999999999996,16.68
Dez Bryant,WR,16.62,0.0,16.62,16.62,16.62,16.62
Brandin Cooks,WR,16.19,0.0,16.19,16.19,16.190000000000005,16.19
Allen Robinson,WR,16.16,0.0,16.16,16.16,16.160000000000004,16.16
Larry Fitzgerald,WR,15.94,0.0,15.94,15.94,15.940000000000005,15.94
Jarvis Landry,WR,15.75,0.0,15.75,15.75,15.750000000000002,15.75
Mike Evans,WR,15.36,0.0,15.36,15.36,15.359999999999996,15.36
