player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
Jarvis Landry,WR,15.46,0.0,15.46,15.46,15.46,15.46
Larry Fitzgerald,WR,15.11,0.0,15.11,15.11,15.109999999999998,15.11
Eric Decker,WR,15.11,0.0,15.11,15.11,15.109999999999998,15.11
T.Y. Hilton,WR,14.96,0.0,14.96,14.96,14.96,14.96
Demaryius Thomas,WR,14.48,0.0,14.48,14.48,14.480000000000002,14.48
Donte Moncrief,WR,14.23,0.0,14.23,14.23,14.229999999999999,14.23
Doug Baldwin,WR,14.14,0.0,14.14,14.14,14.14,14.14
Corey Coleman,WR,14.12,0.0,14.12,14.12,14.12,14.12
Michael Crabtree,WR,14.11,0.0,14.11,14.11,14.11,14.11
Julian Edelman,WR,14.05,0.0,14.05,14.05,14.050000000000002,14.05
Jeremy Maclin,WR,13.97,0.0,13.97,13.97,13.97,13.97
Tavon Austin,WR,13.67,0.0,13.67,13.67,13.670000000000002,13.67
John Brown,WR,13.39,0.0,13.39,13.39,13.39,13.39
Jordan Matthews,WR,13.36,0.0,13.36,13.36,13.360000000000003,13.36
Willie Snead,WR,12.61,0.0,12.61,12.61,12.61,12.61
Tyler Lockett,WR,12.44,0.0,12.44,12.44,12.44,12.44
Marvin Jones,WR,12.43,0.0,12.43,12.43,12.43,12.43
Sterling Shepard,WR,12.37,0.0,12.37,12.37,12.370000000000001,12.37
Michael Floyd,WR,12.2,0.0,12.2,12.2,12.2,12.2
Vincent Jackson,WR,12.12,0.0,12.12,12.12,12.120000000000003,12.12
Rishard Matthews,WR,11.59,0.0,11.59,11.59,11.59,11.59
Emmanuel Sanders,WR,11.49,0.0,11.49,11.49,11.49,11.49
Allen Hurns,WR,11.47,0.0,11.47,11.47,11.469999999999999,11.47
Steve Smith,WR,11.23,0.0,11.23,11.23,11.230000000000002,11.23
DeSean Jackson,WR,10.99,0.0,10.99,10.99,10.989999999999998,10.99
Terrelle Pryor,WR,10.86,0.0,10.86,10.86,10.860000000000003,10.86
Kelvin Benjamin,WR,10.86,0.0,10.86,10.86,10.860000000000003,10.86
Mohamed Sanu,WR,10.79,0.0,10.79,10.79,10.79,10.79
Stefon Diggs,WR,10.72,0.0,10.72,10.72,10.72,10.72
Torrey Smith,WR,10.71,0.0,10.71,10.71,10.709999999999999,10.71
Michael Thomas,WR,10.64,0.0,10.64,10.64,10.640000000000002,10.64
Travis Benjamin,WR,10.62,0.0,10.62,10.62,10.620000000000001,10.62
Kenny Stills,WR,10.16,0.0,10.16,10.16,10.160000000000002,10.16
Will Fuller,WR,10.14,0.0,10.14,10.14,10.14,10.14
Laquon Treadwell,WR,10.05,0.0,10.05,10.05,10.05,10.05
Phillip Dorsett,WR,9.99,0.0,9.99,9.99,9.99,9.99
Devin Funchess,WR,9.94,0.0,9.94,9.94,9.940000000000003,9.94
Markus Wheaton,WR,9.69,0.0,9.69,9.69,9.690000000000001,9.69
Pierre Garcon,WR,9.64,0.0,9.64,9.64,9.64,9.64
Kamar Aiken,WR,9.17,0.0,9.17,9.17,9.169999999999998,9.17
Kenny Britt,WR,9.17,0.0,9.17,9.17,9.169999999999998,9.17
Terrance Williams,WR,8.61,0.0,8.61,8.61,8.609999999999998,8.61
Jamison Crowder,WR,8.51,0.0,8.51,8.51,8.510000000000003,8.51
Tajae Sharpe,WR,8.48,0.0,8.48,8.48,8.48,8.48
Tyler Boyd,WR,8.33,0.0,8.33,8.33,8.33,8.33
Davante Adams,WR,8.08,0.0,8.08,8.08,8.08,8.08
Robert Woods,WR,7.81,0.0,7.81,7.81,7.810000000000001,7.81
Nelson Agholor,WR,7.81,0.0,7.81,7.81,7.810000000000001,7.81
Cole Beasley,WR,7.5,0.0,7.5,7.5,7.499999999999999,7.5
Quinton Patton,WR,7.48,0.0,7.48,7.48,7.4799999999999995,7.48
Ted Ginn,WR,7.18,0.0,7.18,7.18,7.180000000000001,7.18
Anquan Boldin,WR,7.13,0.0,7.13,7.13,7.13,7.13
Mike Wallace,WR,7.12,0.0,7.12,7.12,7.120000000000001,7.12
Justin Hardy,WR,7.1,0.0,7.1,7.1,7.1000000000000005,7.1
Jermaine Kearse,WR,7.05,0.0,7.05,7.05,7.050000000000001,7.05
Rod Streater,WR,7.03,0.0,7.03,7.03,7.029999999999999,7.03
Eli Rogers,WR,6.63,0.0,6.63,6.63,6.630000000000002,6.63
Brandon LaFell,WR,6.63,0.0,6.63,6.63,6.630000000000002,6.63
Breshad Perriman,WR,6.53,0.0,6.53,6.53,6.53,6.53
Victor Cruz,WR,6.49,0.0,6.49,6.49,6.489999999999999,6.49
Chris Hogan,WR,6.45,0.0,6.45,6.45,6.45,6.45
Marquise Goodwin,WR,6.34,0.0,6.34,6.34,6.34,6.34
Seth Roberts,WR,6.29,0.0,6.29,6.29,6.29,6.29
Chris Conley,WR,5.86,0.0,5.86,5.86,5.860000000000001,5.86
Dontrelle Inman,WR,5.83,0.0,5.83,5.83,5.83,5.83
Jeremy Kerley,WR,5.74,0.0,5.74,5.74,5.739999999999999,5.74
Dorial Green-Beckham,WR,5.33,0.0,5.33,5.33,5.33,5.33
Eddie Royal,WR,5.21,0.0,5.21,5.21,5.210000000000001,5.21
Rashad Greene,WR,5.01,0.0,5.01,5.01,5.01,5.01
Sammie Coates,WR,4.94,0.0,4.94,4.94,4.9399999999999995,4.94
Albert Wilson,WR,4.83,0.0,4.83,4.83,4.83,4.83
Braxton Miller,WR,4.78,0.0,4.78,4.78,4.780000000000001,4.78
Jarius Wright,WR,4.78,0.0,4.78,4.78,4.78,4.78
Paul Richardson,WR,4.46,0.0,4.46,4.46,4.460000000000001,4.46
Jaelen Strong,WR,4.36,0.0,4.36,4.36,4.359999999999999,4.36
Brian Quick,WR,4.22,0.0,4.22,4.22,4.220000000000001,4.22
Robby Anderson,WR,4.19,0.0,4.19,4.19,4.19,4.19
Tyrell Williams,WR,4.08,0.0,4.08,4.08,4.08,4.08
Andrew Hawkins,WR,3.96,0.0,3.96,3.96,3.9600000000000004,3.96
J.J. Nelson,WR,3.9,0.0,3.9,3.9,3.8999999999999995,3.9
Danny Amendola,WR,3.86,0.0,3.86,3.86,3.8600000000000008,3.86
Rashard Higgins,WR,3.71,0.0,3.71,3.71,3.7100000000000004,3.71
Andre Holmes,WR,3.48,0.0,3.48,3.48,3.4800000000000004,3.48
Corey Brown,WR,3.35,0.0,3.35,3.35,3.35,3.35
Quincy Enunwa,WR,3.33,0.0,3.33,3.33,3.3300000000000005,3.33
Andre Johnson,WR,3.19,0.0,3.19,3.19,3.19,3.19
Jordan Norwood,WR,3.17,0.0,3.17,3.17,3.17,3.17
Marqise Lee,WR,3.13,0.0,3.13,3.13,3.1300000000000003,3.13
Josh Huff,WR,3.09,0.0,3.09,3.09,3.09,3.09
Harry Douglas,WR,2.98,0.0,2.98,2.98,2.9800000000000004,2.98
Malcolm Mitchell,WR,2.57,0.0,2.57,2.57,2.5700000000000003,2.57
Darrius Heyward-Bey,WR,2.57,0.0,2.57,2.57,2.5700000000000003,2.57
Ty Montgomery,WR,2.11,0.0,2.11,2.11,2.1100000000000003,2.11
Leonte Carroo,WR,1.94,0.0,1.94,1.94,1.9400000000000002,1.94
Cody Latimer,WR,1.75,0.0,1.75,1.75,1.75,1.75
Dwayne Harris,WR,1.71,0.0,1.71,1.71,1.71,1.71
Jared Abbrederis,WR,1.67,0.0,1.67,1.67,1.67,1.67
Charone Peake,WR,1.63,0.0,1.63,1.63,1.6300000000000001,1.63
Keith Mumphery,WR,1.62,0.0,1.62,1.62,1.62,1.62
Aaron Burbridge,WR,1.38,0.0,1.38,1.38,1.38,1.38
Bryan Walters,WR,1.25,0.0,1.25,1.25,1.25,1.25
Lucky Whitehead,WR,1.24,0.0,1.24,1.24,1.24,1.24
Brice Butler,WR,1.17,0.0,1.17,1.17,1.17,1.17
Nick Williams,WR,1.16,0.0,1.16,1.16,1.1600000000000001,1.16
Brandon Coleman,WR,1.15,0.0,1.15,1.15,1.15,1.15
Justin Hunter,WR,1.11,0.0,1.11,1.11,1.1099999999999999,1.11
Adam Humphries,WR,0.94,0.0,0.94,0.94,0.9400000000000001,0.94
Chris Moore,WR,0.93,0.0,0.93,0.93,0.93,0.93
Ryan Grant,WR,0.89,0.0,0.89,0.89,0.8900000000000001,0.89
Bradley Marquez,WR,0.89,0.0,0.89,0.89,0.8900000000000001,0.89
Charles Johnson,WR,0.86,0.0,0.86,0.86,0.86,0.86
Jaron Brown,WR,0.84,0.0,0.84,0.84,0.8400000000000001,0.84
Devin Street,WR,0.8,0.0,0.8,0.8,0.8,0.8
Ricardo Louis,WR,0.75,0.0,0.75,0.75,0.75,0.75
Jordan Payton,WR,0.75,0.0,0.75,0.75,0.75,0.75
Tyreek Hill,WR,0.73,0.0,0.73,0.73,0.73,0.73
Demarcus Robinson,WR,0.73,0.0,0.73,0.73,0.73,0.73
Rashad Ross,WR,0.6,0.0,0.6,0.6,0.6000000000000001,0.6
Deonte Thompson,WR,0.58,0.0,0.58,0.58,0.5800000000000001,0.58
Griff Whalen,WR,0.56,0.0,0.56,0.56,0.56,0.56
Cordarrelle Patterson,WR,0.54,0.0,0.54,0.54,0.54,0.54
Trevor Davis,WR,0.5,0.0,0.5,0.5,0.5,0.5
Roger Lewis,WR,0.5,0.0,0.5,0.5,0.5,0.5
DeAnthony Thomas,WR,0.48,0.0,0.48,0.48,0.48,0.48
Cody Core,WR,0.46,0.0,0.46,0.46,0.46,0.46
Adam Thielen,WR,0.46,0.0,0.46,0.46,0.46,0.46
Josh Bellamy,WR,0.43,0.0,0.43,0.43,0.43,0.43
Russell Shepard,WR,0.35,0.0,0.35,0.35,0.35000000000000003,0.35
Jalin Marshall,WR,0.0,0.0,0.0,0.0,--,0.0
Anthony Dable,WR,0.0,0.0,0.0,0.0,--,0.0
Jakeem Grant,WR,0.0,0.0,0.0,0.0,--,0.0
Darius Jennings,WR,0.0,0.0,0.0,0.0,--,0.0
Alex Erickson,WR,0.0,0.0,0.0,0.0,--,0.0
Devon Cajuste,WR,0.0,0.0,0.0,0.0,--,0.0
Andre Caldwell,WR,0.0,0.0,0.0,0.0,--,0.0
Frankie Hammond,WR,0.0,0.0,0.0,0.0,--,0.0
Chris Harper,WR,0.0,0.0,0.0,0.0,--,0.0
Cameron Meredith,WR,0.0,0.0,0.0,0.0,--,0.0
Jerome Simpson,WR,0.0,0.0,0.0,0.0,--,0.0
Matt Slater,WR,0.0,0.0,0.0,0.0,--,0.0
Brandon Tate,WR,0.0,0.0,0.0,0.0,--,0.0
Riley Cooper,WR,0.0,0.0,0.0,0.0,--,0.0
Greg Salas,WR,0.0,0.0,0.0,0.0,--,0.0
Cecil Shorts,WR,0.0,0.0,0.0,0.0,--,0.0
Dwayne Bowe,WR,0.0,0.0,0.0,0.0,--,0.0
Eric Weems,WR,0.0,0.0,0.0,0.0,--,0.0
James Jones,WR,0.0,0.0,0.0,0.0,--,0.0
Vincent Brown,WR,0.0,0.0,0.0,0.0,--,0.0
Jeremy Ross,WR,0.0,0.0,0.0,0.0,--,0.0
Keshawn Martin,WR,0.0,0.0,0.0,0.0,--,0.0
Nick Toon,WR,0.0,0.0,0.0,0.0,--,0.0
Rueben Randle,WR,0.0,0.0,0.0,0.0,--,0.0
Chris Givens,WR,0.0,0.0,0.0,0.0,--,0.0
Brenton Bersin,WR,0.0,0.0,0.0,0.0,--,0.0
Brittan Golden,WR,0.0,0.0,0.0,0.0,--,0.0
Aaron Dobson,WR,0.0,0.0,0.0,0.0,--,0.0
Marlon Brown,WR,0.0,0.0,0.0,0.0,--,0.0
Walt Powell,WR,0.0,0.0,0.0,0.0,--,0.0
T.J. Jones,WR,0.0,0.0,0.0,0.0,--,0.0
Jonathan Krause,WR,0.0,0.0,0.0,0.0,--,0.0
Kain Colter,WR,0.0,0.0,0.0,0.0,--,0.0
Corey Washington,WR,0.0,0.0,0.0,0.0,--,0.0
Taylor Gabriel,WR,0.0,0.0,0.0,0.0,--,0.0
Vince Mayle,WR,0.0,0.0,0.0,0.0,--,0.0
Geremy Davis,WR,0.0,0.0,0.0,0.0,--,0.0
DeAndrew White,WR,0.0,0.0,0.0,0.0,--,0.0
Evan Spencer,WR,0.0,0.0,0.0,0.0,--,0.0
Nelson Spruce,WR,0.0,0.0,0.0,0.0,--,0.0
