"","playerId","rec","recYds","recTds","fumbles","analyst","player","position","games","rushAtt","rushYds","rushTds","rush40","rec40","returnYds","returnTds","twoPts"
"34",2495893,5.2,68.4,0.5,0.1,-1,"Brandon Marshall","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2504595,4.1,51.9,0.3,0,-1,"Steve Smith","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2505551,2,23.8,0.1,0.1,-1,"Andre Johnson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2505587,2.8,33.1,0.2,0.1,-1,"Anquan Boldin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2506106,6.5,75.5,0.7,0.1,-1,"Larry Fitzgerald","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2506400,2.7,40.5,0.2,0,-1,"Vincent Jackson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2506897,0.6,8.5,0,0,-1,"Devin Hester","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2507029,0,0,0,0,-1,"Eric Weems","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2507166,1.5,21.9,0.2,0,-1,"Ted Ginn","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2507183,0,0,0,0,-1,"James Jones","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2507763,3.5,50.6,0.4,0,-1,"Mike Wallace","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2507855,3.1,38.4,0.4,0,-1,"Victor Cruz","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2508061,8.2,104,0.6,0.1,-1,"Antonio Brown","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2508097,2.5,24.1,0.1,0.1,-1,"Andrew Hawkins","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2508115,0,0,0,0,-1,"Vincent Brown","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2528181,0.6,7.3,0,0,-1,"Bryan Walters","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2530515,3.2,43.5,0.4,0,-1,"Chris Hogan","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2530598,0,0,0,0,-1,"Jeremy Ross","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2530660,3.5,46.8,0.3,0.1,-1,"Kamar Aiken","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2530700,2.9,38,0.2,0.1,-1,"Dontrelle Inman","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2530747,5.6,63.4,0.6,0,-1,"Doug Baldwin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2531332,3.3,54.7,0.2,0,-1,"Terrelle Pryor","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2532790,5.2,58.2,0.3,0.1,-1,"Travis Benjamin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2532841,4.4,69,0.7,0,-1,"Michael Floyd","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2532865,4.7,56.2,0.2,0,-1,"T.Y. Hilton","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2532884,4.7,67.4,0.4,0,-1,"Marvin Jones","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2532887,3.1,32.7,0.2,0,-1,"Jermaine Kearse","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2532900,0,0,0,0,-1,"Keshawn Martin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2532903,2.2,32.1,0.2,0,-1,"Rishard Matthews","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2532933,1.5,15.5,0.1,0,-1,"Brian Quick","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2532960,0,0,0,0,-1,"Nick Toon","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2532977,2.8,29.9,0.2,0,-1,"Kendall Wright","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2532978,1.5,20,0.1,0,-1,"Jarius Wright","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2533039,4.7,66.1,0.4,0,-1,"Alshon Jeffery","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2533040,4.6,54.5,0.2,0,-1,"Mohamed Sanu","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2533533,0,0,0,0,-1,"Rueben Randle","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2534436,0.2,4.4,0,0,-1,"Deonte Thompson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2535634,0,0,0,0,-1,"Chris Givens","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2535698,3,30.9,0.2,0.2,-1,"Cole Beasley","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2535869,0.4,4,0,0,-1,"Rod Streater","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2535876,0,0,0,0,-1,"Griff Whalen","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2535964,2.1,26.2,0.1,0,-1,"Josh Bellamy","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2535966,0.4,4.8,0,0,-1,"Brenton Bersin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2535988,0,0,0,0,-1,"Brittan Golden","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2539205,2.5,34.6,0.3,0,-1,"Terrance Williams","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2539214,0,0,0,0,-1,"Kenbrell Thompkins","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2539250,3,32.8,0.1,0,-1,"Quinton Patton","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2539256,0,0,0,0,-1,"Aaron Dobson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2539291,2.9,37.2,0.2,0,-1,"Markus Wheaton","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2539336,2.5,20.7,0.2,0.1,-1,"Tavon Austin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2539964,0,0,0,0,-1,"Marquise Goodwin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2540005,0,0,0,0,-1,"Marlon Brown","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2540145,1.1,14.3,0.1,0.1,-1,"Cordarrelle Patterson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2540151,0.6,8.5,0,0,-1,"Justin Hunter","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2540165,6.2,81.2,0.5,0,-1,"DeAndre Hopkins","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2540169,3.5,44.2,0.2,0.1,-1,"Robert Woods","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2540202,2.4,36.4,0.2,0,-1,"Kenny Stills","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2540279,0,0,0,0,-1,"Nick Williams","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2541147,1.7,23.1,0.1,0,-1,"Charles Johnson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2541388,1.4,27,0.1,0,-1,"Brice Butler","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2541785,1.1,14.7,0.1,0,-1,"Adam Thielen","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2541828,0.1,0.8,0,0,-1,"Frankie Hammond","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2541940,0,0,0,0,-1,"Rashad Ross","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2541944,0.1,0.7,0,0,-1,"Russell Shepard","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2541966,1,14.8,0.1,0,-1,"Jaron Brown","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2543457,4.4,70.9,0.5,0,-1,"Sammy Watkins","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2543468,5,74.6,0.4,0.1,-1,"Mike Evans","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2543471,5,73.6,0.8,0,-1,"Kelvin Benjamin","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2543475,1.8,21.3,0.1,0,-1,"Marqise Lee","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2543488,6.4,64.6,0.3,0.1,-1,"Jarvis Landry","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2543491,0.9,9.2,0.1,0,-1,"Paul Richardson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2543495,2.8,28.7,0.2,0,-1,"Davante Adams","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2543496,6.5,97,0.9,0,-1,"Odell Beckham","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2543498,6.3,84,0.7,0,-1,"Brandin Cooks","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2543500,4.8,56.1,0.5,0.1,-1,"Jordan Matthews","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2543509,4.9,72.4,0.6,0,-1,"Allen Robinson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2543590,1.3,16.5,0.1,0,-1,"Cody Latimer","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2543614,4.2,42.9,0.3,0,-1,"Donte Moncrief","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2543619,0,0,0,0,-1,"Walt Powell","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2543638,0.4,3,0,0,-1,"DeAnthony Thomas","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2543641,0,0,0,0,-1,"Devin Street","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2543746,1.7,20.4,0.2,0.1,-1,"Josh Huff","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2543750,1.1,12.5,0.1,0,-1,"Jeff Janis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2543759,1.5,18.7,0.1,0,-1,"Ryan Grant","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2543774,1.6,19.6,0.1,0,-1,"Jared Abbrederis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2543828,2.4,26.8,0.1,0,-1,"Quincy Enunwa","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2543836,0,0,0,0,-1,"T.J. Jones","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2543847,4,60.8,0.4,0.1,-1,"John Brown","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2550162,1.4,19.7,0.1,0,-1,"James Wright","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2550198,1.3,16.5,0.1,0,-1,"Bennie Fowler","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2550216,0,0,0,0,-1,"Jonathan Krause","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2550256,6.3,83.2,0.3,0.2,-1,"Willie Snead","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2550272,2.6,27.6,0.1,0,-1,"Albert Wilson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2550328,0.6,9.4,0,0,-1,"Brandon Coleman","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2550330,0,0,0,0,-1,"Kain Colter","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2550353,3.2,49.5,0.4,0,-1,"Allen Hurns","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",2550413,0,0,0,0,-1,"Corey Washington","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",2550546,1.9,28.2,0.2,0,-1,"Corey Brown","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2550597,2.4,34.9,0.5,0,-1,"Seth Roberts","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2550617,0,0,0,0,-1,"Taylor Gabriel","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2552409,2.5,45.4,0.2,0,-1,"DeVante Parker","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2552415,2.9,30,0.1,0.1,-1,"Jamison Crowder","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2552418,2.8,31.8,0.1,0,-1,"Justin Hardy","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2552420,0.4,3.1,0,0,-1,"Keith Mumphery","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2552421,0,0,0,0,-1,"Kenny Bell","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2552424,3.4,46.3,0.2,0,-1,"Phillip Dorsett","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2552425,1.4,20.5,0.1,0,-1,"Rashad Greene","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2552429,0.6,5,0.1,0,-1,"Ty Montgomery","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2552430,4,46.8,0.3,0.1,-1,"Tyler Lockett","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2552431,0,0,0,0,-1,"Vince Mayle","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2552458,2.3,29.9,0.3,0.1,-1,"Devin Funchess","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2552463,1.4,15.9,0.2,0,-1,"Jaelen Strong","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2552470,1.9,28.8,0.1,0,-1,"Sammie Coates","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2552487,6.6,88.8,0.5,0.1,-1,"Amari Cooper","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2552491,2.7,37.2,0.2,0,-1,"Dorial Green-Beckham","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2552597,2.6,39.8,0.2,0,-1,"Breshad Perriman","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2552600,2.8,34.7,0.3,0.1,-1,"Nelson Agholor","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2552608,4,56.9,0.4,0,-1,"Stefon Diggs","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2552652,1.8,18.2,0.1,0,-1,"Chris Conley","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2552654,0,0,0,0,-1,"Geremy Davis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2552656,0.8,17.3,0.1,0.1,-1,"J.J. Nelson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2552657,0,0,0,0,-1,"DeAndrew White","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2553289,0,0,0,0,-1,"Evan Spencer","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2553568,0.4,4.2,0,0,-1,"Cameron Meredith","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2553621,0.2,0.6,0,0,-1,"Lucky Whitehead","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2553652,0,0,0,0,-1,"Chris Harper","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2553725,0.3,1.8,0,0,-1,"Bradley Marquez","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2553737,4.4,51.9,0.3,0,-1,"Eli Rogers","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2553895,1.8,18.8,0.1,0,-1,"Adam Humphries","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",2553896,0,0,0,0,-1,"Darius Jennings","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2553913,2.3,37.7,0.2,0,-1,"Tyrell Williams","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2555209,0.9,12.7,0.1,0,-1,"Chris Moore","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",2555214,1.3,16.6,0.1,0,-1,"Laquon Treadwell","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",2555215,2.3,28.4,0.1,0,-1,"Leonte Carroo","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",2555216,1.3,18.7,0.1,0,-1,"Malcolm Mitchell","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2555295,3.8,55.7,0.4,0,-1,"Sterling Shepard","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2555317,3.5,45.6,0.3,0,-1,"Tajae Sharpe","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2555331,0.3,3.8,0,0,-1,"Cody Core","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2555333,3.8,48.8,0.2,0,-1,"Corey Coleman","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2555343,2.6,34,0.2,0,-1,"Josh Doctson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2555346,3.1,45.3,0.3,0,-1,"Will Fuller","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",2555348,2.3,28.8,0.1,0,-1,"Braxton Miller","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2555362,0.2,2.3,0,0,-1,"Aaron Burbridge","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2555370,0.2,3.1,0,0,-1,"Jordan Payton","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2555413,0.3,3.3,0,0,-1,"Trevor Davis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2555419,1.6,17,0.1,0,-1,"Pharoh Cooper","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2555466,2.6,35.8,0.2,0,-1,"Tyler Boyd","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2555468,0.1,1.1,0,0,-1,"Rashard Higgins","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2555473,0.2,2.7,0,0,-1,"Ricardo Louis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2555477,0.3,3.2,0,0,-1,"Charone Peake","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2555478,0.2,2.9,0,0,-1,"Demarcus Robinson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2555573,0,0,0,0,-1,"Anthony Dable","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2556190,0.3,3.6,0,0,-1,"Jakeem Grant","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2556214,0.2,2.7,0,0,-1,"Tyreek Hill","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2556370,5.1,62.7,0.3,0,-1,"Michael Thomas","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2556462,0,0,0,0,-1,"Robby Anderson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2556519,0,0,0,0,-1,"Alex Erickson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2556592,0,0,0,0,-1,"Roger Lewis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2556606,0,0,0,0,-1,"Jalin Marshall","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2556686,0.7,7.9,0,0,-1,"Nelson Spruce","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2556752,0,0,0,0,-1,"Tommylee Lewis","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",206,0,0,0,0,3,"Andre Caldwell","WR",NA,0,0,0,0,0,0,0,0
"196",222,0.6,7.7,0,0,3,"Harry Douglas","WR",1,0,0,0,0,0,15.1,0,0
"197",318,0,0,0,0,3,"Jerome Simpson","WR",NA,0,0,0,0,0,0,0,0
"198",768,0,0,0,0,3,"Steve Johnson","WR",NA,0,0,0,0,0,0,0,0
"199",1032,5.2,72.1,0.4,0,3,"Jordy Nelson","WR",1,0,0,0,0,0.3,0,0,0
"200",1581,4,62.7,0.3,0,3,"DeSean Jackson","WR",1,0,0,0,0,0.3,0,0,0
"201",1990,2.1,25,0.1,0,3,"Eddie Royal","WR",1,0,0,0,0,0.1,1.6,0,0
"202",2346,3.4,42.2,0.3,0,3,"Pierre Garcon","WR",1,0,0,0,0,0.1,0,0,0
"203",2649,1.5,17.3,0.1,0,3,"Danny Amendola","WR",1,0.3,1.1,0,0,0.1,18.6,0,0
"204",4487,0,0,0,0,3,"Matt Slater","WR",1,0,0,0,0,0,26.1,0,0
"205",71217,2.6,31.5,0.1,0,3,"Kenny Britt","WR",1,0,0,0,0,0,0,0,0
"206",71269,4.8,55.9,0.5,0,3,"Michael Crabtree","WR",1,0,0,0,0,0.1,0,0,0
"207",71417,1.4,12.9,0.1,0,3,"Jordan Norwood","WR",1,0,0,0,0,0,9.7,0,0
"208",80425,0,0,0,0,3,"Percy Harvin","WR",NA,0,0,0,0,0,0,0,0
"209",80427,0.8,10.3,0.1,0,3,"Darrius Heyward-Bey","WR",1,0,0,0,0,0,0,0,0
"210",80429,5.3,65.7,0.3,0,3,"Jeremy Maclin","WR",1,0.3,1.1,0,0,0.3,0,0,0
"211",80670,0,0,0,0,3,"Louis Murphy","WR",NA,0,0,0,0,0,0,0,0
"212",80672,0,0,0,0,3,"Hakeem Nicks","WR",NA,0,0,0,0,0,0,0,0
"213",81288,0,0,0,0,3,"Brandon Gibson","WR",NA,0,0,0,0,0,0,0,0
"214",81306,0,0,0,0,3,"Brandon Tate","WR",NA,0,0,0,0,0,0,0,0
"215",81831,0,0,0,0,3,"Brian Hartline","WR",NA,0,0,0,0,0,0,0,0
"216",238498,5.8,54.9,0.4,0,3,"Julian Edelman","WR",1,0.3,1.3,0,0,0.1,1.7,0,0
"217",497260,0,0,0,0,3,"Seyi Ajirotutu","WR",NA,0,0,0,0,0,0,0,0
"218",497270,0,0,0,0,3,"Arrelious Benn","WR",NA,0,0,0,0,0,0,0,0
"219",497278,5.6,74.2,0.6,0,3,"Dez Bryant","WR",1,0,0,0,0,0.2,0,0,0
"220",497282,0,0,0,0,3,"Riley Cooper","WR",NA,0,0,0,0,0,0,0,0
"221",497284,5.1,64.2,0.5,0,3,"Eric Decker","WR",1,0,0,0,0,0.1,0,0,0
"222",497286,0,0,0,0,3,"Marcus Easley","WR",NA,0,0,0,0,0,0,0,0
"223",497302,2.5,34.9,0.2,0,3,"Brandon LaFell","WR",1,0,0,0,0,0.1,0,0,0
"224",497320,1.1,13.7,0.1,0,3,"Andre Roberts","WR",1,0,0,0,0,0,0,0,0
"225",497322,4.4,52.4,0.3,0,3,"Emmanuel Sanders","WR",1,0.3,1.6,0,0,0.1,13.1,0,0
"226",497326,5,64.1,0.5,0,3,"Golden Tate","WR",1,0.5,2.3,0,0,0.3,14.8,0,0
"227",497328,5.8,65.9,0.4,0,3,"Demaryius Thomas","WR",1,0,0,0,0,0.1,0,0,0
"228",1037885,0,0,0,0,3,"Marc Mariani","WR",NA,0,0,0,0,0,0,0,0
"229",2495158,0,0,0,0,3,"Leonard Hankerson","WR",NA,0,0,0,0,0,0,0,0
